,age,gender,height,x,y,smoking,drinking,yourKids,religious,blog,bungee,buôn_bán,bàn,chim,câu_đố,cơ_thể,duyệt,facebook,giao_lưu,gốm,hát,internet,leo,loài,lành_mạnh,marathons,mua_sắm,mùa,mạo_hiểm,nghiên_cứu,nhảy,núi,nấu_ăn,nấu_ăn_chơi,nội_dung,nội_thất,phim,quan_sát,skype,sách_báo,sáng_tác,sáng_tạo,săn_bắn,sưu_tầm,tham_gia,thiền,thể_thao,thổi,thủy_tinh,thủy_tinh_thể_thao,tiểu_thuyết,tiệc_tùng,trang_sức,trang_trí,tranh,trò_chơi,twitter,tập_thể_dục,viết,võ_thuật,vẽ,xây_dựng,yoga,ăn_uống,điêu_khắc,điện_tử,đông,đường,địa_phương,đọc,ba_bảy,ba_bốn,bad,biển,biển_hóa,boy,bàn,bè,bơi,bạn_hàng,bạn_hóa,bảy,bốn,bốn_biển,chìm,chín,chín_vàng,cửa,cửa_tàu,dép,fun,ghét,ghế,giày,gió,giết,good,hai,hàng,hóa,hương,hết_hóa,im,isn,khoan,khâu,kim,leo,leo_hóa,làm_việc,làm_đồng,lầu,lỗi,may,mua,máy,mây,mây_gió,mây_thế,mây_tám,mướn,mười,mượn,nghỉ,nha,nhà_lầu,nhà_thuyền,nón,núi,núi_hóa,núi_tô,nước_đá,phá,phá_nước,quê,quần,ruộng,sáu,thuyền,thuê,thương_hóa,trăng,trời_hóa,tui,tàu,tám,tím,tô,tô_vẽ,tủ,tủ_hóa,viết,vàng,vàng_mười,vá,vá_em,vá_nhà_hàng,vá_phá,vá_thích,vá_tui_hóa,vẽ,xanh,xe,xuồng,ác,áo,áo_nước,đá,đánh_đồng,đạp,đập,đỏ,độc,độc_ác,Cluster #
0,0.10344827586206895,0.0,0.8399999999999999,0.33005683215388393,0.8585266797469924,0.3333333333333333,0.3333333333333333,1.0,0.4545454545454546,0.20965138026206492,0.39231513257194395,0.31411206202748054,0.20414382764776798,0.35762088827558686,0.31411206202748054,0.26254916404858414,0.0,0.0,0.0,0.461119714872068,0.46993629003662357,0.0,0.5265071871482039,0.35762088827558686,0.388223174025036,0.3141189437315458,0.3141189437315459,0.0,0.39231513257194395,0.0,0.7042014033025534,0.5265071871482039,0.31546349138241775,0.0,0.0,0.0,0.2250595119333033,0.35762088827558686,0.0,0.36314843634145316,0.46993629003662357,0.0,0.0,0.15682291987135413,0.3141189437315458,0.3727786183170324,0.43896679905991015,0.461119714872068,0.461119714872068,0.0,0.36314843634145316,0.0,0.0,0.0,0.0,0.20414382764776795,0.0,0.26254916404858414,0.20965138026206492,0.0,0.0,0.26254916404858414,0.3727786183170324,0.388223174025036,0.0,0.0,0.0,0.5265071871482039,0.35762088827558686,0.36314843634145316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327366483084467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8378322232355827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474613912546969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.27586206896551724,0.0,0.48,0.9862291319434958,0.9481086124336251,0.3333333333333333,1.0,1.0,0.8181818181818182,0.0,0.5084764736110211,0.0,0.0,0.0,0.40711810572111934,0.3402878502538107,0.4428432665028664,0.48315535533076426,0.48315535533076426,0.0,0.0,0.4428432665028664,0.0,0.0,0.0,0.0,0.0,0.0,0.5084764736110211,0.4428432665028664,0.4563548746077886,0.0,0.4088696823891615,0.0,0.5812756561027477,0.7502046366923006,0.0,0.0,0.48315535533076426,0.0,0.0,0.5812756561027477,0.5031729191994087,0.20325691939233767,0.0,0.48315535533076426,0.28447066081164857,0.0,0.0,0.0,0.0,0.0,0.20560817368155818,0.7502046366923006,0.0,0.0,0.48315535533076426,0.3402878502538107,0.0,0.0,0.0,0.3402878502538107,0.48315535533076426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.31034482758620696,0.5,0.8000000000000003,0.356348534112954,0.47847920639929775,1.0,0.6666666666666666,0.0,0.6363636363636364,0.16925811956863923,0.31672828261109115,0.25359249667777733,0.1648117000041413,0.2887185335595179,0.2535924966777773,0.2119641556646713,0.275845578988649,0.0,0.0,0.3722763748929901,0.3793942719062265,0.275845578988649,0.4250657273264015,0.2887185335595179,0.3134247164331021,0.2535980524928073,0.25359805249280737,0.2061653757110397,0.31672828261109115,0.275845578988649,0.5685238283268013,0.4250657273264015,0.2546835478841209,0.0,0.3620746481613973,0.4672999411339526,0.0,0.2887185335595179,0.0,0.29318109607775333,0.3793942719062265,0.3620746481613973,0.31342471643310216,0.12660805041926868,0.2535980524928073,0.300955843328417,0.5315874491434648,0.3722763748929901,0.37227637489299004,0.0,0.29318109607775333,0.2874729494966742,0.1280726387958323,0.4672999411339526,0.25726073090712165,0.32962340000828255,0.0,0.2119641556646713,0.16925811956863923,0.1280726387958323,0.25726073090712165,0.2119641556646713,0.300955843328417,0.3134247164331021,0.25726073090712165,0.17254615325625314,0.2061653757110397,0.4250657273264015,0.2887185335595179,0.29318109607775333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514740797994249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272170493295461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148572329662092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,0.689655172413793,0.0,0.10000000000000009,0.0,0.9777177119492872,0.6666666666666666,0.6666666666666666,0.0,0.18181818181818182,0.0,0.0,0.3170932551682943,0.2060813278341497,0.3610150175307875,0.3170932551682943,0.26504098101968643,0.3449186143564577,0.3763166074435739,0.3763166074435739,0.4654961368477077,0.4743963888798003,0.3449186143564577,0.5315041923723396,0.3610150175307875,0.0,0.3171002021856392,0.3171002021856392,0.0,0.0,0.3449186143564577,0.3554424395962101,0.5315041923723396,0.31845751074804185,0.0,0.4527398495756575,0.5843140527237152,0.0,0.3610150175307875,0.3763166074435739,0.36659502677332156,0.4743963888798003,0.4527398495756575,0.0,0.15831130401688867,0.3171002021856392,0.0,0.22156648542286145,0.4654961368477077,0.4654961368477077,0.0,0.36659502677332156,0.3594575333376541,0.0,0.5843140527237152,0.0,0.20608132783414967,0.3763166074435739,0.26504098101968643,0.0,0.0,0.0,0.26504098101968643,0.0,0.0,0.0,0.0,0.0,0.5315041923723396,0.3610150175307875,0.36659502677332156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47439100168730614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449925286672664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360067252512687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281651501707804,0.41424627947823556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38502804733198565,0.0,0.0,0.0,0.0,0.0,0.0,0.5360067252512687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,0.9655172413793104,0.0,0.6800000000000002,0.6294707505669556,0.9198029718864476,0.3333333333333333,0.0,1.0,1.0,0.17638332040881552,0.33006148417991144,0.0,0.1717497214493351,0.30087261835695955,0.2642678927828259,0.22088713781689068,0.28745775544539964,0.3136250779459623,0.3136250779459623,0.3879479653958589,0.3953655020713358,0.28745775544539964,0.0,0.30087261835695955,0.3266188489128472,0.2642736824790902,0.2642736824790902,0.21484424861814333,0.33006148417991144,0.28745775544539964,0.5924567803741129,0.0,0.0,0.0,0.3773167800831095,0.48697170601984174,0.1893464472056536,0.30087261835695955,0.3136250779459623,0.30552303983454826,0.3953655020713358,0.3773167800831095,0.3266188489128472,0.13193782596870474,0.2642736824790902,0.3136250779459622,0.5539655031412122,0.3879479653958589,0.3879479653958589,0.0,0.30552303983454826,0.29957459937026276,0.0,0.48697170601984174,0.2680905474067694,0.17174972144933506,0.3136250779459623,0.22088713781689068,0.17638332040881552,0.13346406861838567,0.2680905474067694,0.22088713781689068,0.3136250779459622,0.3266188489128472,0.2680905474067694,0.0,0.21484424861814333,0.0,0.30087261835695955,0.30552303983454826,0.0,0.0,0.0,0.0,0.0,0.0,0.40931577573855105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014175200226654,0.0,0.0,0.0,0.0,0.4789650436082368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416774362312804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515999476821249,0.0,0.0,0.0,0.0,0.5939605166592774,0.0,0
5,0.6206896551724138,0.5,0.08000000000000007,0.8485477745293589,0.30742422787206714,0.3333333333333333,0.6666666666666666,0.0,0.2727272727272727,0.20965754769148545,0.39232667352095996,0.31412130243396047,0.20414983305849835,0.35763140860502607,0.3141213024339604,0.26255688760106766,0.0,0.372789584549714,0.372789584549714,0.4611332798831465,0.4699501144097201,0.0,0.0,0.35763140860502607,0.0,0.0,0.31412818434046863,0.0,0.39232667352095996,0.0,0.7042221191807284,0.0,0.0,0.0,0.0,0.0,0.22506613263216796,0.35763140860502607,0.372789584549714,0.36315911927779976,0.4699501144097201,0.0,0.3882345945986673,0.156827533217036,0.0,0.3727895845497139,0.21948985619326866,0.4611332798831465,0.46113327988314645,0.0,0.36315911927779976,0.0,0.1586416973362543,0.0,0.0,0.40829966611699664,0.372789584549714,0.26255688760106766,0.20965754769148545,0.1586416973362543,0.0,0.26255688760106766,0.3727895845497139,0.0,0.0,0.21373038674599573,0.0,0.0,0.35763140860502607,0.36315911927779976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560321528477138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649684900743475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0.13793103448275867,1.0,0.6400000000000001,0.6724978824558049,0.17433420687951795,0.0,0.6666666666666666,1.0,0.2727272727272727,0.16667029521288967,0.3118857547253709,0.24971526561193197,0.16229185792820328,0.28430425284432526,0.24971526561193197,0.0,0.27162811568732015,0.2963544637115616,0.2963544637115616,0.36658456009276985,0.3735936300240351,0.27162811568732015,0.41856680458772855,0.28430425284432526,0.30863269749217,0.24972073648289259,0.24972073648289264,0.20301326825565158,0.3118857547253709,0.27162811568732015,0.5598315433509455,0.41856680458772855,0.2507896354980982,0.0,0.35653880978921487,0.4601552902765007,0.1789195723276612,0.28430425284432526,0.2963544637115616,0.2886985862696039,0.3735936300240351,0.35653880978921487,0.3086326974921699,0.12467231228544118,0.24972073648289259,0.29635446371156154,0.523459892535781,0.36658456009276985,0.3665845600927698,0.0,0.2886985862696039,0.2830777127882516,0.1261145082504521,0.4601552902765007,0.25332741540700826,0.3245837158564065,0.2963544637115616,0.0,0.16667029521288967,0.1261145082504521,0.25332741540700826,0.0,0.29635446371156154,0.30863269749217,0.25332741540700826,0.1699080574353531,0.20301326825565158,0.41856680458772855,0.28430425284432526,0.2886985862696039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,0.793103448275862,0.0,0.43999999999999995,0.010273504740566652,0.7759971461108908,0.3333333333333333,0.0,0.5,0.18181818181818182,0.22123107245955287,0.41398390705805116,0.33146143978616643,0.0,0.37737339266858005,0.0,0.0,0.36054762647967037,0.0,0.0,0.0,0.4958923203964111,0.36054762647967037,0.5555878025933318,0.37737339266858005,0.40966593702293425,0.33146870158796715,0.3314687015879672,0.0,0.41398390705805116,0.36054762647967037,0.7430966182307337,0.5555878025933318,0.0,0.0,0.0,0.6107905925034578,0.0,0.37737339266858005,0.0,0.0,0.4958923203964111,0.0,0.4096659370229342,0.0,0.33146870158796715,0.39336833087947887,0.4632122889378037,0.0,0.0,0.0,0.0,0.0,0.1673990429867489,0.6107905925034578,0.3362560540395855,0.0,0.0,0.0,0.22123107245955287,0.0,0.3362560540395855,0.0,0.39336833087947887,0.40966593702293425,0.3362560540395855,0.0,0.0,0.5555878025933318,0.37737339266858005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7434610976865422,0.0,0.5377728748470835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0.8275862068965517,1.0,0.96,0.7267821525178283,0.9392862533100992,1.0,0.3333333333333333,0.5,0.8181818181818182,0.19488716324110347,0.0,0.2919914413719982,0.18976746737237246,0.0,0.2919914413719982,0.24405974207654715,0.31761408267268826,0.0,0.0,0.42864641784676355,0.4368421059513417,0.31761408267268826,0.4894291275407012,0.0,0.36088344849254794,0.29199783844785754,0.0,0.23738291157469138,0.0,0.31761408267268826,0.3273048182856909,0.4894291275407012,0.29324769941797546,0.0,0.4168999469067104,0.5380584408147034,0.0,0.0,0.0,0.33757454162983236,0.4368421059513417,0.4168999469067104,0.0,0.14577902586050956,0.29199783844785754,0.0,0.4080535702597181,0.42864641784676355,0.42864641784676355,0.0,0.33757454162983236,0.3310020681946671,0.14746538202913417,0.5380584408147034,0.29621511917772336,0.37953493474474487,0.0,0.24405974207654715,0.19488716324110347,0.14746538202913417,0.29621511917772336,0.24405974207654715,0.0,0.36088344849254794,0.29621511917772336,0.19867307058577532,0.23738291157469138,0.4894291275407012,0.0,0.33757454162983236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665118927122967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9,0.7586206896551725,1.0,0.18000000000000016,0.5716003169485505,0.731624658699559,1.0,0.6666666666666666,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375350258863907,0.7375350258863907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375350258863907,0.7184819038357878,0.0,0.0,0.7680917698470077,0.31027100424663456,0.0,0.0,0.0,0.0,0.0,0.0,0.7184819038357878,0.0,0.0,0.0,0.0,0.4038944719750417,0.7375350258863907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42284884786097005,0.0,0.0,0.0,0.7184819038357878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399650647979927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
